Código do Ativo;Empresa;Série;Emissão;IPO;Situação;ISIN;Registro CVM da Emissão;Data de Registro CVM da Emissão;Registro CVM do Programa;Data de Registro CVM do Programa;Data de Emissão; Data de Vencimento;Motivo de Saída ;Data de Saída / Novo Vencimento; Data do Início da Rentabilidade;Data do Início da Distribuição;Data da Próxima Repactuação;Ato Societário (1);Data do Ato (1);Ato Societário (2);Data do Ato (2);Forma;Garantia/Espécie;Classe;Quantidade Emitida;Artigo 14º;Artigo 24º;Quantidade em Mercado;Quantidade em Tesouraria;Quantidade Resgatada;Quantidade  Cancelada;Quantidade Convertida no SND;Quantidade Convertida fora do SND;Quantidade Permutada no SND;Quantidade Permutada fora do SND;Unidade Monetária;Valor Nominal na Emissão;Unidade Monetária;Valor Nominal Atual;Data Últ. VNA;Índice;Tipo;Critério de Cálculo;Dia de Referência para Índice de Preços;Critério para Índice;Corrige a cada;Percentual Multiplicador/Rentabilidade;Limite da TJLP;Tipo de Tratamento do Limite da TJLP;Juros Critério Antigo do SND;Prêmios Critério Antigo do SND;Amortização - Taxa;Amortização - Cada;Amortização - Unidade;Amortização - Carência;Amortização - Critério;Tipo de Amortização;Juros Critério Novo - Taxa;Juros Critério Novo - Prazo;Juros Critério Novo - Cada;Juros Critério Novo - Unidade;Juros Critério Novo - Carência;Juros Critério Novo - Critério;Juros Critério Novo - Tipo;Prêmio Critério Novo - Taxa;Prêmio Critério Novo - Prazo;Prêmio Critério Novo - Cada;Prêmio Critério Novo - Unidade;Prêmio Critério Novo - Carência;Prêmio Critério Novo - Critério;Prêmio Critério Novo - Tipo;Participação - Taxa;Participação - Cada;Participação - Unidade;Participação - Carência;Participação - Descrição;Rating1;Agência Classificadora;Rating2;Agência Classificadora;Rating3;Agência Classificadora;Banco Mandatário;Agente Fiduciário;Instituição Depositária;Coordenador Líder;CNPJ;Deb. Incent. (Lei 12.431);Escritura Padronizada;Resgate Antecipado
BSAM14    ;SANTANDER BANESPA COMPANHIA DE ARRENDAMENTO MERCANTIL;'001;'004;ND;Excluído;BRBZLSDBS019;SEP/GER/DEB - 91/066;30/12/1991;;;01/10/1991;01/10/1996;VENCIMENTO;;02/02/1993;-;-;AGE;21/10/1991;;;Nominativa;Subordinada;Simples;110;0,;0,;0;0;0;0;0;0;0;0;Cr$;10.000,000000;R$;0,000000;;TR;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;12,0000% a.a 360 dias;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO SANTANDER  S/A                    ;NOE DE MEDEIROS;;BANCO BOZANO, SIMONSEN S/A;4.23E+13;N; n ;
BSAM15    ;SANTANDER BANESPA COMPANHIA DE ARRENDAMENTO MERCANTIL;'UNI;'005;ND;Excluído;BRBZLSDBS027;SEP/GER/DEB - 93/102;16/11/1993;;;01/10/1993;01/10/2003;CANCELAMENTO;22/04/2003;01/10/1999;18/11/1993;-;AGE;04/10/1993;;;Nominativa;Subordinada;Simples;64;0,;0,;0;0;0;0;0;0;0;0;CR$;100.000,000000;R$;0,000000;22/04/2003;TR;Correção Monetária;Não Padrão - SND;0;DU;0;0,00;0,000;-;12,0000% a.a 365 dias;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;BANCO SANTANDER  S/A                    ;SERGIO BAEZ SAMPAIO;;BANCO BOZANO, SIMONSEN S/A;4.23E+13;N; n ;
BSAM16    ;SANTANDER BANESPA COMPANHIA DE ARRENDAMENTO MERCANTIL;'001;'006;ND;Excluído;BRBZLSDBS035;SEP/GER/DEB - 96/046;22/04/1996;;;01/02/1996;01/02/2000;VENCIMENTO;15/07/1998;01/02/1996;-;-;AGE;10/05/1995;;;Nominativa;Subordinada;Simples;10;0,;0,;0;0;0;0;0;0;0;0;R$;10.000,000000;R$;0,000000;;TBF;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;0,0000% ;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO SANTANDER  S/A                    ;ERNANI DE PAIVA SIMOES;;BANCO BOZANO, SIMONSEN S/A;4.23E+13;N; n ;
BSAM17    ;SANTANDER BANESPA COMPANHIA DE ARRENDAMENTO MERCANTIL;'001;'007;ND;Excluído;BRBZLSDBS043;SEP/GER/DEB - 96/105;20/09/1996;;;01/08/1996;01/08/2000;VENCIMENTO;;01/08/1996;-;-;AGE;29/07/1996;;;Nominativa;Subordinada;Simples;10;0,;0,;0;0;0;0;0;0;0;0;R$;10.000,000000;R$;0,000000;;TBF;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;0,0000%  ;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO SANTANDER  S/A                    ;ALBERTO EUSEBIO CARMO TANGARI;;BANCO BOZANO, SIMONSEN S/A;4.23E+13;N; n ;
BSAM18    ;SANTANDER BANESPA COMPANHIA DE ARRENDAMENTO MERCANTIL;'001;'008;Não;Excluído;BRBZLSDBS050;SEP/GER/DEB - 98/064;31/08/1998;;;01/08/1998;01/09/2000;VENCIMENTO;;01/08/1998;-;-;AGE;01/06/1998;;;Nominativa;Subordinada;Simples;10;0,;0,;0;0;0;0;0;0;0;0;R$;10.000,000000;R$;0,000000;;ANBID;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;1,0000% a.a 360 dias;;-;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO SANTANDER  S/A                    ;OLIVEIRA TRUST DTVM S/A;;BANCO BOZANO, SIMONSEN S/A;4.23E+13;N; n ;
BSUL11    ;SUZANO PAPEL E CELULOSE S.A.;'001;'001;ND;Excluído;BRBSULDBP016;SEP/GER/DCA - 93/005;20/08/1993;;;01/07/1993;01/07/1996;VENCIMENTO;;01/07/1993;-;-;AGE;14/07/1993;;;Nominativa;Flutuante;Conversível;350;0,;0,;0;0;0;0;0;0;0;0;Cr$;5.567.670.000,000000;R$;0,000000;;US$ COMERCIAL;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;1,1500% a.a 360 dias;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;ITAU UNIBANCO S.A.;OLIVEIRA TRUST DTVM S/A;;BANCO BRADESCO S/A;1.64E+13;N; n ;
BSUL12    ;SUZANO PAPEL E CELULOSE S.A.;'001;'002;ND;Excluído;BRBSULDBS010;SEP/GER/DEB - 93/118;23/12/1993;;;01/11/1993;01/11/1999;VENCIMENTO;;01/11/1996;-;-;AGE;30/11/1993;;;Nominativa;Flutuante;Simples;3.125;0,;0,;0;0;0;0;0;0;0;0;CR$;1.740.000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;11,0000% a.a 360 dias;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;ITAU UNIBANCO S.A.;OLIVEIRA TRUST DTVM S/A;;UNIBANCO UNIAO DE BCOS BRASILEIROS S/A;1.64E+13;N; n ;
BSUL21    ;SUZANO PAPEL E CELULOSE S.A.;'002;'001;ND;Excluído;BRBSULDBP024;SEP/GER/DCA - 93/006;20/08/1993;;;01/07/1993;01/07/2001;VENCIMENTO;;01/07/1993;23/08/1993;-;AGE;14/07/1993;   ;;Nominativa;Real;Conversível;75;0;0;0;0;0;0;0;0;0;0;Cr$;100.000,000000;R$;0,000000;;US$ COMERCIAL;Correção Monetária;Não Padrão - SND;0;DU;0;0,00;0,000;-;1,5000% a.a 360 dias;;100,000;-;MES;01/07/1993;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO S.A.;APORTE DTVM LTDA.;ITAU UNIBANCO S/A;BANCO BRADESCO S/A;1.64E+13;N; n ;
BSUL22    ;SUZANO PAPEL E CELULOSE S.A.;'002;'002;ND;Excluído;BRBSULDBS028;SEP/GER/DEB - 93/119;23/12/1993;;;01/11/1993;01/11/1999;VENCIMENTO;;01/11/1996;-;-;AGE;30/11/1993;;;Escritural;Flutuante;Simples;1.25;0,;0,;0;0;0;0;0;0;0;0;CR$;13.050.000,000000;R$;0,000000;;TJLP;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;6,0000% a.a 360 dias;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;ITAU UNIBANCO S.A.;OLIVEIRA TRUST DTVM S/A;;UNIBANCO UNIAO DE BCOS BRASILEIROS S/A;1.64E+13;N; n ;
BTHP11    ;BANKBOSTON COMPANHIA HIPOTECARIA;'UNI;'001;Não;Excluído;BRBTHPDBS016;SEP/GER/DEB - 97/104;01/12/1997;;;01/09/1997;01/09/2007;CANCELAMENTO;29/08/2003;28/12/2001;03/12/1997;-;AGE;19/08/1997;   ;;Nominativa;Subordinada;Simples;100;0,;0,;0;0;0;0;0;0;0;0;R$;1.000,000000;R$;0,000000;29/08/2003;SEM-ÍNDICE;-;Não Padrão - SND;0;DU;0;0,00;0,000;-;0,0000% 000;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;BANCO ITAUBANK S.A.;SLW CVC LTDA.;;BANKBOSTON BANCO MULTIPLO S/A;1.38E+12;N; n ;
BTLS11    ;BANESTES LEASING S/A ARREND. MERCANTIL;'001;'001;ND;Excluído;BRBTLSDBS012;SEP/GER/DEB - 95/108;15/12/1995;;;01/12/1995;01/01/1998;VENCIMENTO;;01/12/1995;-;-;AGE;20/11/1995;;;Nominativa;Subordinada;Simples;2;0,;0,;0;0;0;0;0;0;0;0;R$;10.000,000000;R$;0,000000;;TR;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;12,0000% a.a 360 dias;SEM ÍNDICE + 8,00 %  a.a. - ;-;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANESTES S/A BCO DO EST DO ESP SANTO;PENTAGONO S/A DTVM;;BANIF PRIMUS CVC S/A;3.98E+13;N; n ;
BTLS12    ;BANESTES LEASING S/A ARREND. MERCANTIL;'001;'002;ND;Excluído;BRBTLSDBS020;SEP/GER/DEB - 96/170;03/12/1996;;;01/10/1996;01/01/1999;VENCIMENTO;;05/12/1996;-;-;AGE;01/10/1996;   ;;Nominativa;Subordinada;Simples;2;0;0;0;0;0;0;0;0;0;0;R$;10.000,000000;R$;0,000000;;TR-REAL;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;12,0000% a.a 360 dias;SEM ÍNDICE + 6,00 %  a.a. - ;-;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;BANESTES S/A BCO DO EST DO ESP SANTO;SLW CVC LTDA.;;BANIF PRIMUS CVC S/A;3.98E+13;N; n ;
BTTL11    ;BATTISTELLA ADMINISTRACAO E PARTICIPACOES S/A;'001;'001;ND;Excluído;BRBTTLDBM013;SEP/GER/DCA - 96/003;14/03/1996;;;01/12/1995;01/12/2000;CANCELAMENTO;25/05/2000;01/12/1995;-;-;AGE;20/12/1995;;;Escritural;Flutuante;Conversível;70;0,;0,;0;0;0;0;0;0;0;0;R$;1.000,000000;R$;0,000000;;ANBID;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;1,0000% a.a 360 dias;;10,000;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;HSBC BANK BRASIL S/A - B. M.;APORTE DTVM LTDA.;HSBC CCVM S/A;BANCO BRADESCO S/A;4.23E+13;N; n ;
BUET12    ;BUETTNER S/A INDUSTRIA E COMERCIO;'UNI;'002;ND;Excluído;BRBUETDBM016;SEP/GER/DCA - 95/001;24/01/1995;;;01/12/1994;01/12/1999;VENCIMENTO;04/01/2010;30/06/2004;26/01/1995;-;AGE;08/12/1994;   ;;Nominativa;Flutuante;Conversível;900;0,;0,;0;0;0;0;783;0;0;0;R$;10.000,000000;R$;0,000000;31/12/2009;TJLP;Correção Monetária;Não Padrão - SND;0;DC;   ;0,00;0,000;-;0,0000% 000;;-;-;MES;30/12/2005;;Percentual variável sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;;OLIVEIRA TRUST DTVM S/A; SEM INSTITUIÇÃO DEPOSITÁRIA;SÍNTESE S/A CV;8.30E+13;N; n ;
BULH11    ;BULHOES CARVALHO DA FONSECA NOTES S.A.            ;'001;'001;Não;Excluído;BRBULHDBS013;SEP/GER/DEB - 98/006;17/03/1998;;;02/03/1998;02/03/2000;VENCIMENTO;;02/03/1998;-;-;AGE;15/01/1998;;;Nominativa;Real;Simples;394;0,;0,;0;0;0;0;0;0;0;0;R$;10.000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;12,0000% a.a 360 dias;;25,000;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BCO PROSPER S/A;SIMPLIFIC PAVARINI DTVM LTDA;;BANCO PROSPER S/A;2.11E+12;N; n ;
BVAM14    ;BOAVISTA S/A ARREND MERCANTIL;'001;'004;ND;Excluído;BRBVAMDBS014;SEP/GER/DEB - 95/101;11/12/1995;;;01/07/1995;01/01/1998;VENCIMENTO;;01/07/1995;-;-;AGE;15/08/1995;;;Nominativa;Subordinada;Simples;1.8;0,;0,;0;0;0;0;0;0;0;0;R$;5.000,000000;R$;0,000000;;TR;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;12,0000% a.a 360 dias;SEM ÍNDICE + 10,00 %  a.a. - ;-;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO BOAVISTA INTER-ATLANTICO S/A      ;PENTAGONO S/A DTVM;;BANCO BOAVISTA INTERATLÂNTICO S/A;4.24E+13;N; n ;
CACI11    ;COMPANHIA CACIQUE DE CAFE SOLUVEL;'001;'001;ND;Excluído;BRCIQUDBS018;SEP/GER/DEB - 94/007;10/02/1994;;;01/10/1993;01/10/2002;CANCELAMENTO;02/06/1999;01/10/1998;-;-;AGE;29/10/1993;;;Escritural;Subordinada;Simples;420;0,;0,;0;0;0;0;0;0;0;0;CR$;12.807.000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;0,6000% a.a 360 dias;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;BANCO CACIQUE S/A;APORTE DTVM LTDA.;;BANCO FIBRA S/A;7.86E+13;N; n ;
CADE13    ;CAIXA DE ADMINISTRACAO DA DIVIDA PUBLICA ESTADUAL S/A;'001;'003;ND;Excluído;BRCADPDBS021;SEP/GER/DEB - 96/143;30/10/1996;;;16/09/1996;16/09/1998;VENCIMENTO;;16/09/1996;-;-;AGE;18/09/1996;   ;;Nominativa;Subordinada;Simples;4;0;0;0;0;0;0;0;0;0;0;R$;10.000,000000;R$;0,000000;;ANBID;Integrante de Juros;Não Padrão - SND;0;DC;0;0,00;0,000;-;0,0000% 000;;50,000;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;BANCO DO EST DO RIO GRANDE DO SUL S/A   ;CORRETORA GERAL DE VALORES E CAMBIO LTDA.;;BANRISUL S/A CVMC;9.80E+11;N; n ;
CADP12    ;CAIXA DE ADMINISTRACAO DA DIVIDA PUBLICA ESTADUAL S/A;'001;'002;ND;Excluído;BRCADPDBS013;SEP/GER/DEB - 96/095;09/09/1996;;;01/04/1996;09/12/1998;VENCIMENTO;;09/10/1997;-;-;AGE;08/08/1996;;;Escritural;Real;Simples;20;0,;0,;0;0;0;0;0;0;0;0;R$;5.000,000000;R$;0,000000;;ANBID;Integrante de Juros;Não Padrão - SND;0;DC;0;0,00;0,000;-;3,0000% a.a 360 dias;;12,500;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;ITAU UNIBANCO S.A.;OLIVEIRA TRUST DTVM S/A;;BANCO FATOR S/A;9.80E+11;N; n ;
CAMB11    ;CAMBUCI S/A                                       ;'UNI;'001;Não;Excluído;BRCAMBDBS014;SEP/GER/DEB - 98/065;10/09/1998;;;01/08/1998;01/08/2001;VENCIMENTO;;01/08/2000;15/09/1998;-;AGE;18/07/1998;;;Escritural;Flutuante;Simples;15;0,;0,;0;0;0;0;0;0;0;0;R$;1.000,000000;R$;0,000000;;ANBID;Integrante de Juros;Padrão - SND;0;DC;0;0,00;0,000;-;;;0,0000;0;-;-;-;-;20,000;360;12;MES;01/08/2001;Comercial;Exponencial;0,0000;0;0,;-;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO S.A.;FAIR CCV LTDA.;ITAU UNIBANCO S/A;SÍNTESE S/A CV;6.11E+13;N; n ;
CANG12    ;CASA ANGLO BRASILEIRA S/A;'001;'002;ND;Excluído;;SEP/GER/DEB - 91/064;26/12/1991;;;01/10/1991;01/04/1993;VENCIMENTO;;01/02/1992;-;-;AGE;30/10/1991;;;Nominativa;Flutuante;Simples;8.1;0,;0,;0;0;0;0;0;0;0;0;Cr$;1.000.000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;12,0000% a.a 360 dias;SEM ÍNDICE + 16,00 %  a.a. - ;-;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;SEM BANCO LIQUIDANTE/MANDATARIO;SLW CVC LTDA.;;BANCO BRADESCO S/A;6.16E+13;N; n ;
CANG13    ;CASA ANGLO BRASILEIRA S/A;'001;'003;ND;Excluído;;SEP/GER/DEB - 93/013;27/07/1993;;;01/08/1992;01/08/1995;VENCIMENTO;;01/08/1992;-;-;AGE;28/08/1992;;;Nominativa;Flutuante;Conversível;51.403;0,;0,;0;0;0;0;0;0;0;0;Cr$;1.000.000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;12,0000% a.a 360 dias;SEM ÍNDICE + 6,00 %  a.a. - ;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;SEM BANCO LIQUIDANTE/MANDATARIO;OLIVEIRA TRUST DTVM S/A;;BANCO BRADESCO S/A;6.16E+13;N; n ;
CANG14    ;CASA ANGLO BRASILEIRA S/A;'001;'004;Não;Excluído;BRCABRDBO012;SEP/GER/DCA - 97/003;26/02/1997;;;01/11/1996;Indeterminado;VENCIMENTO ANTECIPADO;;01/11/1996;27/02/1997;-;AGE;18/11/1996;;03/02/1997;Nominativa;Flutuante;Conversível;446.22;0,;0,;0;0;0;0;167.243;0;0;0;R$;76,010,000;R$;0,000000;08/10/2003;SEM-ÍNDICE;-;Não Padrão - SND;0;DU;0;0,00;0,000;-;0,0000% 000;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;SEM BANCO LIQUIDANTE/MANDATARIO;OLIVEIRA TRUST DTVM S/A;;BANCO BRADESCO S/A;6.16E+13;N; n ;
CANG15    ;CASA ANGLO BRASILEIRA S/A;'001;'005;Não;Excluído;BRCABRDBO038;SEP/GER/DCA - 98/039;05/11/1998;;;01/07/1998;Indeterminado;VENCIMENTO ANTECIPADO;;01/07/1998;12/11/1998;-;AGE;10/07/1998;;;Escritural;Subordinada;Conversível;1.671.600;0,;0,;0;0;0;0;170;0;0;0;R$;100,000,000;R$;0,000000;08/10/2003;SEM-ÍNDICE;-;Não Padrão - SND;0;DC;0;0,00;0,000;-;0,0000% 000;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;SEM BANCO LIQUIDANTE/MANDATARIO;PLANNER CV S/A;BANCO BRADESCO S/A;BANCO BRADESCO S/A;6.16E+13;N; n ;
CANG22    ;CASA ANGLO BRASILEIRA S/A;'002;'002;ND;Excluído;;SEP/GER/DEB - 91/065;26/12/1991;;;01/10/1991;01/10/1993;VENCIMENTO;;01/02/1992;-;-;AGE;30/10/1991;;;Nominativa;Flutuante;Simples;5.4;0,;0,;0;0;0;0;0;0;0;0;Cr$;1.000.000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;12,0000% a.a 360 dias;SEM ÍNDICE + 16,00 %  a.a. - ;-;-;-;-;;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;SEM BANCO LIQUIDANTE/MANDATARIO;SLW CVC LTDA.;;BANCO BRADESCO S/A;6.16E+13;N; n ;
CANG23    ;CASA ANGLO BRASILEIRA S/A;'002;'003;ND;Excluído;;SEP/GER/DEB - 92/010;03/11/1992;;;01/08/1992;01/08/1995;VENCIMENTO;;01/08/1992;-;-;AGE;28/08/1992;;;Nominativa;Flutuante;Conversível;91.497;0,;0,;0;0;0;0;0;0;0;0;Cr$;1.000.000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;12,0000% a.a 360 dias;SEM ÍNDICE + 6,00 %  a.a. - ;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;SEM BANCO LIQUIDANTE/MANDATARIO;OLIVEIRA TRUST DTVM S/A;;BANCO BRADESCO S/A;6.16E+13;N; n ;
CANG24    ;CASA ANGLO BRASILEIRA S/A;'002;'004;Não;Excluído;BRCABRDBP019;SEP/GER/DCA - 97/004;26/02/1997;;;01/11/1996;Indeterminado;VENCIMENTO ANTECIPADO;;01/11/1996;27/02/1997;-;AGE;18/11/1996;;03/02/1997;Nominativa;Flutuante;Conversível;869.524;0,;0,;0;0;0;0;452.127;0;0;0;R$;76,010,000;R$;0,000000;08/10/2003;SEM-ÍNDICE;-;Não Padrão - SND;0;DU;0;0,00;0,000;-;0,0000% 000;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;SEM BANCO LIQUIDANTE/MANDATARIO;OLIVEIRA TRUST DTVM S/A;BANCO BRADESCO S/A;BANCO BRADESCO S/A;6.16E+13;N; n ;
CANG25    ;CASA ANGLO BRASILEIRA S/A;'002;'005;Não;Excluído;BRCABRDBP035;SEP/GER/DCA - 98/040;05/11/1998;;;01/07/1998;Indeterminado;VENCIMENTO ANTECIPADO;;01/07/1998;12/11/1998;-;AGE;10/07/1998;;;Escritural;Subordinada;Conversível;2.528.400;0,;0,;0;0;0;0;0;0;0;0;R$;100,000,000;R$;0,000000;08/10/2003;SEM-ÍNDICE;-;Não Padrão - SND;0;DC;0;0,00;0,000;-;0,0000% 000;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;SEM BANCO LIQUIDANTE/MANDATARIO;PLANNER CV S/A;BANCO BRADESCO S/A;BANCO BRADESCO S/A;6.16E+13;N; n ;
CARB11    ;CARBOMIL S/A MINERACAO E INDUSTRIA;'001;'001;ND;Excluído;BRCRMLDBS017;SEP/GER/DEB - 93/013;27/07/1993;;;01/11/1992;01/11/1995;VENCIMENTO;;01/11/1992;-;-;AGE;14/12/1992;;;Nominativa;Flutuante;Simples;24;0,;0,;0;0;0;0;0;0;0;0;Cr$;1.000.000,000000;R$;0,000000;;TR;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;12,0000% a.a 360 dias;IGP-M + 45,00 %  a.a. - ;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;UNIBANCO UNIAO DE BCOS BRASILEIROS S/A;OLIVEIRA TRUST DTVM S/A;;LASTRO S/A DTVM;7.25E+12;N; n ;
CARB21    ;CARBOMIL S/A MINERACAO E INDUSTRIA;'002;'001;ND;Excluído;BRCRMLDBS025;SEP/GER/DEB - 94/025;29/06/1994;;;01/11/1992;01/05/1998;VENCIMENTO;;01/05/1994;-;-;AGE;14/11/1992;   ;;Nominativa;Subordinada;Simples;36.8;0;0;0;0;0;0;0;0;0;0;Cr$;1.000.000,000000;R$;0,000000;;TR-REAL;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;0,0000% 000;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;UNIBANCO UNIAO DE BCOS BRASILEIROS S/A;OLIVEIRA TRUST DTVM S/A;;LASTRO S/A DTVM;7.25E+12;N; n ;
CARM11    ;CARAIBA METAIS S/A                                ;'001;'001;Não;Excluído;BRCRBMDBM011;SEP/GER/DCA - 90/017;12/12/1990;;;01/11/1989;01/11/1999;VENCIMENTO;;01/10/1999;-;-;AGE;23/10/1989;;;Escritural;Subordinada;Conversível;20;0,;0,;0;0;0;0;0;0;0;0;NCz$;5.043,400000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;10,0000% a.a 360 dias;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;ITAU UNIBANCO S.A.;LUIZ FERNANDO LOPES FILHO;;BANCO ARBI S/A;1.52E+13;N; n ;
CARM21    ;CARAIBA METAIS S/A                                ;'002;'001;ND;Excluído;BRCRBMDBS018;SEP/GER/DEB - 90/063;12/12/1990;;;01/11/1989;01/11/1999;VENCIMENTO;;01/10/1999;-;-;AGE;23/10/1989;;;Escritural;Subordinada;Simples;20;0,;0,;0;0;0;0;0;0;0;0;NCz$;5.043,400000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;0;DC;0;0,00;0,000;-;10,0000% a.a 360 dias;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;ITAU UNIBANCO S.A.;LUIZ FERNANDO LOPES FILHO;;BANCO ARBI S/A;1.52E+13;N; n ;
CBEE11    ;AMPLA ENERGIA E SERVICOS S/A;'UNI;'001;Não;Excluído;BRCBEEDBO012;CVM/SRE/DCA - 99/001;05/02/1999;;;01/11/1998;01/11/2003;CONVERSÃO;29/07/2002;01/11/1998;09/02/1999;-;AGE;22/09/1998;   ;10/11/1998;Nominativa;Subordinada;Conversível;36;0;0;0;0;0;0;36;0;0;0;R$;10.000,000000;R$;0,000000;29/07/2002;ANBID;Integrante de Juros;Não Padrão - SND;0;DC;0;0,00;0,000;-;0,0000% 000;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;BANCO SANTANDER (BRASIL) SA;OLIVEIRA TRUST DTVM S/A;;BANCO SANTANDER BRASIL S.A.;3.31E+13;N; n ;
